type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,2500,5,7.0,17500,0.6761996682925795,0.7496580027359782,0.7007672634271099
C,2500,6,7.0,17500,0.6780472719240116,0.7482900136798906,0.7030848329048843
C,2500,4,8.0,20000,0.6823012787484191,0.7305061559507524,0.7129506008010681
C,2500,5,8.0,20000,0.6763633156966491,0.7400820793433652,0.7035110533159948
C,2500,6,8.0,20000,0.6822524982198551,0.7400820793433652,0.7099737532808399
C,2500,4,9.0,22500,0.6693129018632373,0.7264021887824897,0.6996047430830039
C,2500,5,9.0,22500,0.6714289823441323,0.7305061559507524,0.7007874015748031
C,2500,6,9.0,22500,0.6798028979461994,0.7305061559507524,0.7101063829787234
C,2500,4,10.0,25000,0.6753535707896244,0.7045143638850889,0.7132963988919667
C,2500,5,10.0,25000,0.6796775412963403,0.7318741450068399,0.7095490716180372
C,2500,6,10.0,25000,0.6807062816661804,0.7387140902872777,0.7086614173228346
B,5000,4,-1.0,5000,0.5661927264328053,0.454172366621067,0.6613545816733067
B,5000,5,-1.0,5000,0.5162709794703626,0.3064295485636115,0.6787878787878788
B,5000,6,-1.0,5000,0.5429890414181378,0.3857729138166895,0.6619718309859155
A,5000,4,0.0,0,0.7320523678619926,0.8084815321477428,0.7433962264150943
A,5000,5,0.0,0,0.7282488046448087,0.8125854993160054,0.737888198757764
A,5000,6,0.0,0,0.7328971603423555,0.8084815321477428,0.7443324937027708
C,5000,4,0.25,1250,0.7361941448382127,0.8180574555403557,0.7447073474470735
C,5000,5,0.25,1250,0.7413993782854114,0.8166894664842681,0.7509433962264151
C,5000,6,0.25,1250,0.7419855641607651,0.8194254445964432,0.7506265664160401
C,5000,4,0.5,2500,0.7451035633854085,0.8221614227086184,0.7531328320802005
C,5000,5,0.5,2500,0.7478776505733653,0.8194254445964432,0.7572692793931732
C,5000,6,0.5,2500,0.7488370033388736,0.8180574555403557,0.7588832487309645
C,5000,4,0.75,3750,0.7451035633854085,0.8221614227086184,0.7531328320802005
C,5000,5,0.75,3750,0.7411409491332765,0.8194254445964432,0.7496871088861077
C,5000,6,0.75,3750,0.7419855641607651,0.8194254445964432,0.7506265664160401
C,5000,4,1.0,5000,0.7389979466264867,0.8153214774281806,0.7487437185929648
C,5000,5,1.0,5000,0.7424380704041721,0.8235294117647058,0.7496886674968867
