type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,5000,6,2.0,10000,0.6117105981249032,0.6986666666666667,0.5658747300215983
C,5000,4,3.0,15000,0.6007642163115221,0.6951111111111111,0.5557924662402275
C,5000,5,3.0,15000,0.6401810835180778,0.6915555555555556,0.5961685823754789
C,5000,6,3.0,15000,0.634995298564875,0.7137777777777777,0.5874177029992684
C,5000,4,4.0,20000,0.6253856280254504,0.7102222222222222,0.5781476121562952
C,5000,5,4.0,20000,0.6288606236757754,0.7235555555555555,0.5801853171774768
C,5000,6,4.0,20000,0.6229777366359037,0.7333333333333333,0.5737134909596662
C,5000,4,5.0,25000,0.6194943109772328,0.7342222222222222,0.5704419889502762
C,5000,5,5.0,25000,0.6034667809243467,0.7244444444444444,0.5566939890710383
C,5000,6,5.0,25000,0.6176054963872049,0.7155555555555555,0.5701133144475921
C,5000,4,6.0,30000,0.618546533606084,0.7537777777777778,0.5683646112600537
C,5000,5,6.0,30000,0.6272111153365567,0.7217777777777777,0.5787598004276551
C,5000,6,6.0,30000,0.6214271158226933,0.7288888888888889,0.5726256983240223
C,5000,4,7.0,35000,0.6050335893290562,0.728,0.5579019073569482
C,5000,5,7.0,35000,0.6268474047429269,0.7537777777777778,0.5756958587915818
C,5000,6,7.0,35000,0.6231566512974889,0.7395555555555555,0.5733976567884218
C,5000,4,8.0,40000,0.6092820267449963,0.7466666666666667,0.5607476635514018
C,5000,5,8.0,40000,0.6060603878648234,0.7742222222222223,0.5572616762635957
C,5000,6,8.0,40000,0.6022119352796034,0.7395555555555555,0.5550366911274183
C,5000,4,9.0,45000,0.6035411359494709,0.7315555555555555,0.5564570655848546
C,5000,5,9.0,45000,0.6200228160778206,0.7662222222222222,0.568976897689769
C,5000,6,9.0,45000,0.6168334469382784,0.7742222222222223,0.5659519168291098
C,5000,4,10.0,50000,0.6159398280885737,0.7804444444444445,0.564993564993565
C,5000,5,10.0,50000,0.5985666851965925,0.7413333333333333,0.5519523494374586
C,5000,6,10.0,50000,0.5667355549814863,0.712,0.5266272189349113
B,7500,4,-1.0,7500,0.47239692620012,0.6995555555555556,0.4637595757218621
B,7500,5,-1.0,7500,0.4653672890681198,0.6817777777777778,0.4573643410852713
B,7500,6,-1.0,7500,0.4613075063401115,0.6915555555555556,0.4565727699530516
A,7500,4,0.0,0,0.5894804006210396,0.6231111111111111,0.5502354788069074
A,7500,5,0.0,0,0.6128766012164091,0.6417777777777778,0.5734710087370929
A,7500,6,0.0,0,0.5965335123188111,0.6391111111111111,0.5560711523588554
C,7500,4,0.25,1875,0.6124335549341666,0.6391111111111111,0.5733652312599681
C,7500,5,0.25,1875,0.6001035957561346,0.6275555555555555,0.56120826709062
C,7500,6,0.25,1875,0.6174008655586498,0.6462222222222223,0.5779014308426074
C,7500,4,0.5,3750,0.6243151939435874,0.648,0.5855421686746988
C,7500,5,0.5,3750,0.617895307838351,0.6542222222222223,0.5772549019607843
C,7500,6,0.5,3750,0.6396988583435683,0.6755555555555556,0.5984251968503937
C,7500,4,0.75,5625,0.6384897086304302,0.6773333333333333,0.5967110415035238
C,7500,5,0.75,5625,0.6194984504587591,0.6515555555555556,0.5794466403162055
C,7500,6,0.75,5625,0.6183612068873465,0.6666666666666666,0.576036866359447
C,7500,4,1.0,7500,0.6368772068275379,0.6817777777777778,0.5941130906274206
C,7500,5,1.0,7500,0.62164576771425,0.6657777777777778,0.5797213622291022
C,7500,6,1.0,7500,0.6425058158856763,0.672,0.602390438247012
C,7500,4,1.5,11250,0.6653338944053429,0.7546666666666667,0.6129963898916968
C,7500,5,1.5,11250,0.6257069610072322,0.6613333333333333,0.5849056603773585
C,7500,6,1.5,11250,0.5966113863504532,0.6915555555555556,0.5521646557842441
C,7500,4,2.0,15000,0.6414123309294257,0.6888888888888889,0.5979938271604939
C,7500,5,2.0,15000,0.6450559353593655,0.6817777777777778,0.6034618410700237
C,7500,6,2.0,15000,0.6162998187116185,0.6622222222222223,0.574402467232074
C,7500,4,3.0,22500,0.6347657584305995,0.6995555555555556,0.5890718562874252
C,7500,5,3.0,22500,0.6500545770112136,0.7066666666666667,0.6045627376425855
C,7500,6,3.0,22500,0.6430387882923724,0.7031111111111111,0.5974320241691843
C,7500,4,4.0,30000,0.6445070672855236,0.7217777777777777,0.5961820851688693
C,7500,5,4.0,30000,0.6454636766100712,0.6817777777777778,0.6039370078740157
C,7500,6,4.0,30000,0.6370473265948038,0.7164444444444444,0.5891812865497076
C,7500,4,5.0,37500,0.6318424104327304,0.7004444444444444,0.5858736059479553
C,7500,5,5.0,37500,0.6470054475697904,0.7226666666666667,0.5986745213549337
C,7500,6,5.0,37500,0.638092995796125,0.6986666666666667,0.5927601809954751
C,7500,4,6.0,45000,0.6400576058118527,0.7111111111111111,0.5930318754633062
C,7500,5,6.0,45000,0.6252106317807646,0.7173333333333334,0.5772532188841202
C,7500,6,6.0,45000,0.6453309211272722,0.7226666666666667,0.5969162995594713
C,7500,4,7.0,52500,0.6019981939857763,0.7946666666666666,0.5539033457249071
C,7500,5,7.0,52500,0.625253678594488,0.7297777777777777,0.576140350877193
C,7500,6,7.0,52500,0.624963520988157,0.7102222222222222,0.5777295733911786
C,7500,4,8.0,60000,0.6241591608710524,0.7084444444444444,0.5771180304127443
C,7500,5,8.0,60000,0.6183936100459522,0.7484444444444445,0.5685347738014855
C,7500,6,8.0,60000,0.6291557079310648,0.728,0.580028328611898
C,7500,4,9.0,67500,0.6157453403537068,0.72,0.5680224403927069
C,7500,5,9.0,67500,0.621837437124801,0.7164444444444444,0.5740740740740741
C,7500,6,9.0,67500,0.627171888750179,0.7644444444444445,0.5752508361204013
C,7500,4,10.0,75000,0.6332440143529818,0.7813333333333333,0.5794330916282135
C,7500,5,10.0,75000,0.6287631845958428,0.7591111111111111,0.577027027027027
C,7500,6,10.0,75000,0.627845159579463,0.76,0.5761455525606469
B,12389,4,-1.0,12389,0.4712606087455628,0.7004444444444444,0.46325690770135214
B,12389,5,-1.0,12389,0.4707480347103664,0.6817777777777778,0.46038415366146457
B,12389,6,-1.0,12389,0.4606111462636875,0.6897777777777778,0.45593419506462984
A,12389,4,0.0,0,0.6125849068916217,0.6551111111111111,0.5713178294573643
A,12389,5,0.0,0,0.6330619749902723,0.7031111111111111,0.5867952522255193
A,12389,6,0.0,0,0.6138322639606022,0.6613333333333333,0.5718677940046119
C,12389,4,0.25,3097,0.6195532484810329,0.632,0.5827868852459016
C,12389,5,0.25,3097,0.6236797213057622,0.6631111111111111,0.5823575331772053
C,12389,6,0.25,3097,0.6191730522543557,0.6328888888888888,0.5821749795584628
C,12389,4,0.5,6194,0.633683904461126,0.6524444444444445,0.5957792207792207
C,12389,5,0.5,6194,0.6377094570590995,0.6906666666666667,0.5935828877005348
C,12389,6,0.5,6194,0.6352021962851916,0.6746666666666666,0.5934323690383112
C,12389,4,0.75,9291,0.6448974953869533,0.6693333333333333,0.6057924376508448
C,12389,5,0.75,9291,0.6417258356560129,0.6746666666666666,0.6009501187648456
C,12389,6,0.75,9291,0.6355892854690876,0.672,0.5943396226415094
C,12389,4,1.0,12389,0.6607403891789274,0.704,0.61730319563523
C,12389,5,1.0,12389,0.6628232931216393,0.7137777777777777,0.6176923076923077
C,12389,6,1.0,12389,0.6459183673469387,0.688,0.603273577552611
C,12389,4,1.5,18583,0.638120476169088,0.6915555555555556,0.5938931297709924
C,12389,5,1.5,18583,0.6603457653582765,0.7182222222222222,0.6139817629179332
C,12389,6,1.5,18583,0.651171725649275,0.6826666666666666,0.6104928457869634
C,12389,4,2.0,24778,0.631090842768012,0.6915555555555556,0.586284853051997
C,12389,5,2.0,24778,0.6414101429149885,0.6968888888888889,0.5966514459665144
C,12389,6,2.0,24778,0.6570456381037615,0.7164444444444444,0.6106060606060606
C,12389,4,3.0,37167,0.633896305649938,0.7031111111111111,0.587667161961367
C,12389,5,3.0,37167,0.6462951369694306,0.712,0.5995508982035929
C,12389,6,3.0,37167,0.6485178520869972,0.7324444444444445,0.5988372093023255
C,12389,4,4.0,49556,0.6450203107304403,0.7146666666666667,0.5977695167286246
C,12389,5,4.0,49556,0.6426071379170994,0.7057777777777777,0.5965439519158527
C,12389,6,4.0,49556,0.6409664956666897,0.7031111111111111,0.5951843491346878
C,12389,4,5.0,61945,0.6453557070679633,0.7413333333333333,0.594440484675695
C,12389,5,5.0,61945,0.6375639064023543,0.7564444444444445,0.5852819807427786
C,12389,6,5.0,61945,0.6388945081113665,0.7288888888888889,0.5895039539899353
C,12389,4,6.0,74334,0.6368006740053913,0.728,0.5875179340028694
C,12389,5,6.0,74334,0.6147479763418721,0.6951111111111111,0.5691411935953421
C,12389,6,6.0,74334,0.6412075710036266,0.7377777777777778,0.5907473309608541
C,12389,4,7.0,86723,0.6221513572373026,0.76,0.5711422845691383
C,12389,5,7.0,86723,0.6402210310417196,0.7546666666666667,0.5879501385041551
C,12389,6,7.0,86723,0.6391798993251077,0.7591111111111111,0.5865384615384616
C,12389,4,8.0,99112,0.6244149879438143,0.7404444444444445,0.5744827586206896
C,12389,5,8.0,99112,0.6011053962854542,0.728,0.5545023696682464
C,12389,6,8.0,99112,0.6315434462580167,0.7555555555555555,0.5798090040927695
C,12389,4,9.0,111501,0.6277058262416577,0.7626666666666667,0.5758389261744966
C,12389,5,9.0,111501,0.636402099766237,0.7875555555555556,0.5817465528562049
C,12389,6,9.0,111501,0.625953433023968,0.7626666666666667,0.5742971887550201
C,12389,4,10.0,123890,0.6133739364084192,0.752,0.564
C,12389,5,10.0,123890,0.6242783231282156,0.7688888888888888,0.5724685638649901
C,12389,6,10.0,123890,0.6222749547319678,0.7493333333333333,0.5719131614654003
